0.001,0.503,0.009,0.484,0.004
0.007,0.390,0.399,0.092,0.112
0.000,0.003,0.997,0.000,0.000
0.000,0.557,0.289,0.152,0.002
0.002,0.295,0.265,0.160,0.278
0.000,0.004,0.006,0.979,0.011
0.000,0.133,0.071,0.054,0.741
0.003,0.889,0.019,0.007,0.082
0.001,0.129,0.016,0.504,0.351
0.000,0.028,0.698,0.151,0.123
0.001,0.876,0.043,0.074,0.008
0.000,0.132,0.803,0.005,0.060
0.000,0.981,0.013,0.002,0.004
0.000,0.032,0.007,0.959,0.002
0.000,0.008,0.001,0.983,0.008
0.002,0.686,0.103,0.182,0.027
0.000,0.894,0.105,0.001,0.000
0.000,0.005,0.011,0.968,0.015
0.001,0.094,0.068,0.550,0.287
0.000,0.803,0.014,0.007,0.176
0.004,0.073,0.655,0.021,0.247
0.000,0.002,0.998,0.000,0.000
0.000,0.130,0.004,0.850,0.017
0.007,0.350,0.255,0.206,0.182
0.000,0.972,0.014,0.003,0.011
0.002,0.576,0.110,0.071,0.240
0.001,0.098,0.196,0.225,0.480
0.000,0.026,0.003,0.966,0.005
0.000,0.107,0.395,0.496,0.002
0.000,0.073,0.370,0.004,0.553
0.000,0.024,0.336,0.635,0.005
0.002,0.015,0.441,0.003,0.539
0.000,0.840,0.089,0.053,0.018
0.001,0.117,0.102,0.463,0.316
0.000,0.014,0.983,0.003,0.001
0.004,0.150,0.041,0.498,0.307
0.000,0.007,0.959,0.001,0.033
0.001,0.050,0.912,0.013,0.024
0.001,0.026,0.075,0.003,0.895
0.000,0.019,0.041,0.277,0.663
0.000,0.234,0.646,0.103,0.017
0.000,0.003,0.996,0.001,0.000
0.001,0.170,0.640,0.127,0.062
0.000,0.011,0.001,0.966,0.022
0.003,0.170,0.517,0.192,0.117
0.000,0.001,0.001,0.975,0.023
0.001,0.129,0.716,0.036,0.119
0.000,0.041,0.901,0.026,0.031
0.000,0.775,0.001,0.224,0.000
0.000,0.332,0.008,0.657,0.003
0.000,0.978,0.013,0.002,0.007
0.000,0.808,0.139,0.022,0.030
0.001,0.038,0.065,0.018,0.878
0.000,0.021,0.230,0.001,0.747
0.000,0.998,0.000,0.001,0.000
0.000,0.000,0.998,0.000,0.001
0.000,0.076,0.292,0.566,0.067
0.001,0.591,0.160,0.205,0.043
0.001,0.029,0.028,0.773,0.170
0.000,0.011,0.821,0.002,0.166
0.000,0.024,0.008,0.965,0.003
0.000,0.087,0.886,0.012,0.015
0.000,0.000,0.000,0.997,0.003
0.001,0.175,0.699,0.027,0.098
0.000,0.055,0.023,0.920,0.001
0.000,0.001,0.716,0.000,0.282
0.004,0.057,0.764,0.024,0.151
0.000,0.014,0.370,0.006,0.610
0.001,0.362,0.129,0.211,0.297
0.000,0.003,0.877,0.001,0.120
0.008,0.272,0.309,0.199,0.212
0.001,0.713,0.159,0.073,0.053
0.003,0.413,0.536,0.025,0.023
0.001,0.120,0.343,0.137,0.399
0.000,0.029,0.000,0.971,0.000
0.000,0.055,0.896,0.013,0.036
0.008,0.175,0.418,0.023,0.375
0.000,0.001,0.997,0.000,0.001
0.001,0.085,0.625,0.006,0.284
0.001,0.492,0.054,0.328,0.125
0.008,0.097,0.058,0.071,0.766
0.004,0.517,0.183,0.110,0.187
0.002,0.073,0.682,0.118,0.126
0.000,0.010,0.512,0.004,0.474
0.002,0.206,0.057,0.660,0.075
0.002,0.175,0.517,0.282,0.023
0.000,0.409,0.027,0.342,0.223
0.003,0.250,0.567,0.120,0.060
0.000,0.460,0.370,0.018,0.152
0.000,0.006,0.001,0.992,0.001
0.000,0.008,0.019,0.965,0.008
0.003,0.641,0.096,0.212,0.048
0.000,0.002,0.992,0.000,0.005
0.003,0.042,0.435,0.016,0.504
0.001,0.723,0.019,0.005,0.251
0.000,0.001,0.974,0.000,0.025
0.003,0.013,0.089,0.553,0.341
0.000,0.677,0.096,0.155,0.071
0.001,0.212,0.522,0.113,0.152
0.001,0.804,0.034,0.141,0.021
0.000,0.789,0.015,0.173,0.023
0.007,0.387,0.302,0.156,0.148
0.000,0.015,0.006,0.963,0.016
0.003,0.018,0.719,0.168,0.092
0.000,0.536,0.445,0.018,0.000
0.000,0.001,0.999,0.000,0.000
0.001,0.027,0.054,0.651,0.267
0.000,0.967,0.031,0.001,0.001
0.001,0.433,0.457,0.049,0.060
0.000,0.030,0.626,0.001,0.342
0.001,0.931,0.008,0.004,0.057
0.000,0.005,0.002,0.993,0.000
0.000,0.038,0.076,0.737,0.149
0.000,0.002,0.997,0.000,0.000
0.007,0.315,0.574,0.057,0.047
0.004,0.031,0.540,0.212,0.213
0.000,0.102,0.499,0.390,0.008
0.000,0.028,0.000,0.909,0.062
0.000,0.040,0.005,0.766,0.190
0.000,0.019,0.952,0.003,0.026
0.002,0.626,0.337,0.010,0.025
0.000,0.048,0.006,0.882,0.062
0.000,0.004,0.958,0.034,0.004
0.001,0.829,0.129,0.015,0.025
0.001,0.746,0.042,0.058,0.153
0.000,0.079,0.011,0.863,0.048
0.000,0.984,0.001,0.000,0.015
0.000,0.145,0.812,0.015,0.027
0.000,0.659,0.067,0.204,0.070
0.000,0.013,0.006,0.935,0.045
0.003,0.419,0.203,0.065,0.311
0.001,0.411,0.287,0.286,0.015
0.000,0.081,0.044,0.800,0.075
0.001,0.046,0.010,0.934,0.009
0.000,0.005,0.165,0.004,0.826
0.000,0.007,0.001,0.077,0.915
0.000,0.296,0.645,0.045,0.013
0.007,0.548,0.173,0.106,0.165
0.000,0.976,0.008,0.004,0.012
0.001,0.961,0.006,0.001,0.031
0.006,0.407,0.496,0.027,0.064
0.000,0.037,0.961,0.000,0.002
0.006,0.183,0.264,0.079,0.469
0.001,0.021,0.019,0.448,0.510
0.000,0.859,0.094,0.043,0.004
0.000,0.000,0.999,0.000,0.001
0.012,0.199,0.223,0.075,0.492
0.000,0.034,0.012,0.945,0.008
0.002,0.015,0.446,0.007,0.530
0.000,0.005,0.002,0.917,0.076
0.002,0.794,0.136,0.035,0.033
0.002,0.764,0.089,0.088,0.056
0.000,0.903,0.036,0.024,0.036
0.002,0.780,0.123,0.009,0.085
0.000,0.998,0.000,0.000,0.001
0.001,0.110,0.834,0.025,0.029
0.000,0.501,0.492,0.003,0.003
0.000,0.845,0.050,0.062,0.042
0.001,0.030,0.777,0.126,0.067
0.003,0.107,0.091,0.011,0.788
0.002,0.057,0.838,0.025,0.078
0.001,0.317,0.636,0.025,0.021
0.002,0.897,0.051,0.019,0.031
0.005,0.168,0.500,0.259,0.068
0.000,0.096,0.290,0.086,0.528
0.003,0.201,0.005,0.510,0.281
0.000,0.579,0.049,0.354,0.018
0.002,0.765,0.171,0.052,0.010
0.000,0.927,0.036,0.029,0.008
0.001,0.058,0.009,0.916,0.016
0.000,0.881,0.093,0.016,0.010
0.002,0.059,0.748,0.007,0.184
0.001,0.398,0.228,0.214,0.158
0.000,0.085,0.026,0.785,0.103
0.000,0.998,0.000,0.001,0.001
0.000,0.000,0.036,0.001,0.963
0.000,0.144,0.765,0.008,0.082
0.001,0.007,0.138,0.016,0.838
0.000,0.859,0.037,0.020,0.084
0.000,0.000,0.000,1.000,0.000
0.003,0.347,0.429,0.050,0.171
0.004,0.524,0.282,0.152,0.038
0.003,0.089,0.352,0.203,0.353
0.000,0.858,0.136,0.006,0.000
0.001,0.201,0.501,0.273,0.025
0.000,0.049,0.109,0.145,0.697
0.004,0.190,0.334,0.263,0.209
0.001,0.407,0.456,0.015,0.121
0.009,0.414,0.035,0.030,0.512
0.000,0.000,1.000,0.000,0.000
0.001,0.424,0.209,0.304,0.062
0.002,0.201,0.345,0.023,0.428
0.001,0.064,0.038,0.859,0.038
0.001,0.773,0.188,0.027,0.011
0.000,0.126,0.287,0.584,0.003
0.000,0.010,0.020,0.969,0.001
0.004,0.686,0.260,0.024,0.026
0.002,0.185,0.714,0.024,0.075
0.005,0.123,0.534,0.132,0.206
0.000,0.348,0.138,0.162,0.352
0.000,0.111,0.022,0.813,0.054
0.000,0.007,0.004,0.987,0.003
0.000,0.155,0.139,0.109,0.597
0.000,0.027,0.002,0.965,0.006
0.001,0.627,0.144,0.194,0.034
0.000,0.471,0.026,0.009,0.493
0.000,0.000,0.000,1.000,0.000
0.000,0.005,0.993,0.000,0.001
0.005,0.027,0.280,0.328,0.359
0.001,0.006,0.104,0.002,0.888
0.001,0.948,0.028,0.017,0.006
0.002,0.694,0.215,0.053,0.036
0.000,0.002,0.000,0.997,0.000
0.005,0.540,0.100,0.109,0.246
0.001,0.967,0.011,0.004,0.017
0.002,0.407,0.369,0.034,0.187
0.000,0.693,0.073,0.200,0.033
0.003,0.645,0.288,0.051,0.013
0.000,0.001,0.000,0.986,0.013
0.004,0.158,0.554,0.010,0.274
0.011,0.168,0.476,0.046,0.300
0.000,0.000,1.000,0.000,0.000
0.002,0.206,0.080,0.011,0.701
0.002,0.640,0.345,0.002,0.012
0.006,0.623,0.176,0.024,0.171
0.001,0.071,0.209,0.165,0.554
0.001,0.463,0.483,0.006,0.047
0.000,0.000,0.000,0.999,0.000
0.006,0.411,0.028,0.242,0.313
0.001,0.017,0.080,0.120,0.782
0.003,0.526,0.337,0.114,0.020
0.001,0.022,0.399,0.001,0.577
0.000,0.003,0.913,0.000,0.083
0.001,0.092,0.490,0.365,0.052
0.000,0.134,0.840,0.022,0.004
0.008,0.050,0.361,0.083,0.499
0.000,0.010,0.009,0.978,0.003
0.000,0.002,0.997,0.001,0.000
0.000,0.044,0.067,0.018,0.871
0.000,0.010,0.989,0.000,0.000
0.001,0.344,0.434,0.104,0.118
0.005,0.483,0.179,0.024,0.309
0.000,0.113,0.012,0.874,0.000
0.002,0.965,0.023,0.003,0.008
0.002,0.618,0.126,0.237,0.017
0.000,0.007,0.959,0.034,0.000
0.002,0.492,0.053,0.397,0.056
0.000,0.865,0.019,0.075,0.041
0.001,0.067,0.023,0.677,0.232
0.002,0.039,0.381,0.045,0.533
0.007,0.063,0.031,0.580,0.319
0.001,0.253,0.129,0.059,0.558
0.001,0.285,0.476,0.056,0.181
0.001,0.401,0.514,0.011,0.073
0.004,0.728,0.006,0.008,0.253
0.002,0.206,0.088,0.507,0.196
0.002,0.206,0.346,0.056,0.390
0.000,0.024,0.006,0.967,0.003
0.001,0.025,0.526,0.008,0.441
0.000,0.012,0.008,0.739,0.241
0.002,0.230,0.195,0.495,0.078
0.000,0.804,0.027,0.087,0.081
0.000,0.004,0.002,0.987,0.007
0.002,0.053,0.034,0.848,0.063
0.000,0.007,0.006,0.986,0.001
0.001,0.908,0.039,0.024,0.028
0.000,0.000,1.000,0.000,0.000
0.001,0.882,0.052,0.048,0.017
0.004,0.636,0.022,0.011,0.328
0.000,0.000,0.999,0.000,0.000
0.000,0.709,0.062,0.140,0.089
0.005,0.086,0.677,0.011,0.221
0.001,0.316,0.227,0.348,0.107
0.000,0.001,0.996,0.000,0.003
0.004,0.140,0.043,0.029,0.784
0.003,0.653,0.284,0.032,0.027
0.003,0.184,0.538,0.091,0.184
0.002,0.025,0.690,0.016,0.267
0.001,0.275,0.614,0.075,0.035
0.000,0.224,0.005,0.750,0.021
0.000,0.018,0.966,0.003,0.013
0.000,0.933,0.027,0.035,0.005
0.000,0.973,0.014,0.008,0.004
0.001,0.056,0.809,0.010,0.125
0.001,0.038,0.011,0.927,0.023
0.000,0.017,0.982,0.000,0.002
0.000,0.232,0.503,0.174,0.091
0.002,0.456,0.179,0.299,0.064
0.001,0.842,0.115,0.039,0.003
0.000,0.009,0.009,0.904,0.079
0.001,0.002,0.113,0.809,0.075
0.001,0.293,0.373,0.326,0.008
0.001,0.047,0.896,0.011,0.045
0.000,0.555,0.144,0.277,0.024
0.002,0.066,0.101,0.017,0.814
0.000,0.002,0.000,0.957,0.041
0.001,0.006,0.918,0.069,0.006
0.000,0.012,0.018,0.960,0.010
0.000,0.005,0.000,0.995,0.000
0.001,0.186,0.137,0.084,0.592
0.005,0.061,0.038,0.688,0.209
0.002,0.100,0.410,0.290,0.199
0.000,0.942,0.009,0.021,0.028
0.000,0.901,0.095,0.003,0.001
0.000,0.012,0.767,0.000,0.220
0.000,0.045,0.012,0.894,0.049
0.000,0.001,0.001,0.998,0.000
0.000,0.000,1.000,0.000,0.000
0.004,0.537,0.090,0.077,0.291
0.000,0.011,0.985,0.004,0.000
0.002,0.005,0.065,0.878,0.049
0.000,0.001,0.999,0.000,0.001
0.000,0.714,0.179,0.094,0.012
0.001,0.720,0.186,0.022,0.072
0.005,0.723,0.019,0.008,0.245
0.000,0.000,1.000,0.000,0.000
0.000,0.944,0.013,0.009,0.034
0.000,0.137,0.044,0.739,0.079
0.001,0.026,0.782,0.001,0.190
0.004,0.036,0.159,0.710,0.091
0.000,0.897,0.043,0.037,0.021
0.000,0.695,0.111,0.167,0.027
0.001,0.020,0.917,0.013,0.049
0.001,0.102,0.652,0.211,0.034
0.001,0.889,0.096,0.008,0.008
0.003,0.553,0.160,0.154,0.131
0.000,0.015,0.046,0.938,0.001
0.000,0.000,0.000,0.999,0.001
0.001,0.769,0.073,0.091,0.066
0.000,0.002,0.998,0.000,0.000
0.000,0.011,0.988,0.001,0.000
0.000,0.100,0.006,0.888,0.006
0.001,0.045,0.037,0.879,0.038
0.005,0.273,0.259,0.016,0.447
0.001,0.011,0.003,0.969,0.016
0.003,0.128,0.278,0.576,0.015
0.000,0.981,0.018,0.001,0.000
0.000,0.005,0.028,0.960,0.007
0.000,0.406,0.375,0.156,0.063
0.000,0.749,0.068,0.146,0.036
0.000,0.010,0.064,0.009,0.917
0.000,0.968,0.022,0.008,0.002
0.001,0.013,0.004,0.954,0.028
0.000,0.046,0.148,0.743,0.062
0.001,0.171,0.528,0.055,0.245
0.000,0.118,0.053,0.773,0.055
0.000,0.055,0.639,0.006,0.299
0.000,0.077,0.621,0.295,0.007
0.000,0.002,0.003,0.979,0.015
0.007,0.202,0.251,0.063,0.478
0.002,0.012,0.397,0.004,0.586
0.007,0.385,0.225,0.063,0.320
0.000,0.812,0.055,0.105,0.028
0.001,0.033,0.326,0.086,0.554
0.000,0.314,0.003,0.002,0.681
0.000,0.473,0.515,0.011,0.001
0.000,0.031,0.969,0.000,0.000
0.000,0.011,0.469,0.186,0.334
0.001,0.641,0.018,0.002,0.338
0.003,0.817,0.112,0.046,0.022
0.002,0.009,0.655,0.310,0.024
0.005,0.391,0.258,0.245,0.101
0.001,0.203,0.559,0.002,0.234
0.000,0.004,0.995,0.001,0.000
0.000,0.525,0.057,0.400,0.018
0.001,0.686,0.254,0.058,0.001
0.000,0.702,0.244,0.051,0.003
0.002,0.591,0.172,0.206,0.030
0.000,0.001,0.999,0.000,0.000
0.001,0.610,0.172,0.027,0.191
0.003,0.092,0.529,0.078,0.298
0.000,0.041,0.012,0.903,0.044
0.000,0.015,0.957,0.001,0.026
0.001,0.274,0.088,0.452,0.186
0.006,0.322,0.503,0.045,0.124
0.008,0.329,0.524,0.063,0.075
0.001,0.288,0.398,0.293,0.019
0.000,0.002,0.000,0.997,0.000
0.001,0.067,0.871,0.035,0.026
0.002,0.108,0.051,0.748,0.092
0.005,0.287,0.150,0.424,0.133
0.000,0.844,0.147,0.008,0.001
0.000,0.362,0.006,0.614,0.018
0.000,0.560,0.282,0.068,0.089
0.000,0.004,0.040,0.010,0.946
0.000,0.001,0.999,0.000,0.000
0.001,0.257,0.658,0.033,0.051
0.000,0.991,0.000,0.001,0.008
0.000,0.037,0.906,0.007,0.049
0.001,0.286,0.043,0.656,0.014
0.001,0.751,0.139,0.070,0.039
0.002,0.577,0.268,0.143,0.009
0.000,0.867,0.045,0.080,0.007
0.004,0.634,0.147,0.146,0.070
0.000,0.012,0.010,0.917,0.061
0.000,0.002,0.998,0.000,0.000
0.000,0.885,0.055,0.003,0.057
0.000,0.932,0.016,0.037,0.015
0.001,0.251,0.296,0.006,0.447
0.000,0.222,0.034,0.072,0.672
0.000,0.915,0.009,0.066,0.011
0.001,0.015,0.020,0.961,0.003
0.000,0.065,0.904,0.007,0.024
0.000,0.000,0.000,0.999,0.001
0.000,0.004,0.010,0.927,0.059
0.000,0.005,0.994,0.001,0.001
0.002,0.190,0.469,0.261,0.077
0.000,0.032,0.000,0.928,0.039
0.001,0.066,0.752,0.011,0.171
0.007,0.234,0.396,0.020,0.343
0.006,0.235,0.243,0.016,0.500
0.002,0.721,0.096,0.130,0.051
0.000,0.007,0.914,0.002,0.076
0.000,0.566,0.428,0.003,0.002
0.000,0.074,0.014,0.903,0.008
0.002,0.013,0.078,0.894,0.013
0.001,0.126,0.618,0.045,0.209
0.001,0.751,0.202,0.006,0.040
0.007,0.243,0.118,0.098,0.535
0.004,0.105,0.529,0.190,0.171
0.001,0.017,0.348,0.625,0.009
0.004,0.523,0.263,0.096,0.114
0.000,0.815,0.053,0.085,0.046
0.001,0.045,0.012,0.929,0.012
0.001,0.804,0.095,0.000,0.099
0.000,0.678,0.191,0.070,0.060
0.000,0.001,0.999,0.000,0.000
0.001,0.011,0.185,0.159,0.644
0.001,0.018,0.567,0.013,0.402
0.002,0.177,0.737,0.081,0.003
0.000,0.022,0.735,0.016,0.227
0.001,0.056,0.156,0.699,0.087
0.000,0.000,0.000,1.000,0.000
0.001,0.718,0.238,0.003,0.040
0.001,0.189,0.031,0.412,0.367
0.000,0.000,1.000,0.000,0.000
0.000,0.003,0.950,0.000,0.046
0.010,0.189,0.505,0.046,0.251
0.000,0.034,0.002,0.957,0.006
0.000,0.743,0.173,0.036,0.048
0.001,0.223,0.536,0.036,0.204
0.000,0.044,0.909,0.042,0.005
0.000,0.007,0.988,0.005,0.000
0.000,0.000,1.000,0.000,0.000
0.006,0.083,0.239,0.033,0.639
0.004,0.230,0.410,0.159,0.196
0.000,0.003,0.997,0.000,0.000
0.006,0.035,0.307,0.531,0.120
0.000,0.161,0.016,0.782,0.040
0.000,0.001,0.999,0.000,0.000
0.005,0.046,0.473,0.009,0.467
0.001,0.751,0.111,0.019,0.118
0.000,0.259,0.713,0.010,0.018
0.006,0.311,0.169,0.202,0.312
0.000,0.415,0.033,0.001,0.551
0.000,0.334,0.424,0.016,0.227
0.002,0.882,0.054,0.041,0.021
0.000,0.005,0.684,0.304,0.007
0.000,0.007,0.002,0.990,0.000
0.005,0.233,0.247,0.283,0.232
0.002,0.518,0.106,0.317,0.057
0.000,0.001,0.997,0.000,0.002
0.000,0.097,0.037,0.860,0.005
0.003,0.404,0.111,0.222,0.260
0.000,0.001,0.005,0.994,0.000
0.001,0.767,0.116,0.016,0.100
0.000,0.661,0.176,0.161,0.002
0.001,0.076,0.780,0.029,0.114
0.003,0.090,0.767,0.008,0.133
0.000,0.000,0.000,0.993,0.007
0.000,0.006,0.993,0.001,0.001
0.001,0.056,0.102,0.200,0.641
0.001,0.031,0.878,0.006,0.084
0.007,0.350,0.255,0.206,0.182
0.003,0.063,0.179,0.737,0.019
0.000,0.001,0.991,0.004,0.005
0.001,0.141,0.017,0.812,0.029
0.003,0.196,0.160,0.517,0.124
0.000,0.307,0.005,0.005,0.683
0.000,0.000,0.135,0.000,0.865
0.000,0.001,0.999,0.000,0.000
0.000,0.071,0.015,0.912,0.002
0.001,0.013,0.980,0.004,0.003
0.002,0.059,0.676,0.235,0.028
0.001,0.617,0.063,0.300,0.020
0.001,0.144,0.034,0.795,0.027
0.000,0.001,0.027,0.969,0.004
0.000,0.027,0.001,0.964,0.008
0.002,0.086,0.822,0.022,0.068
0.000,0.672,0.298,0.026,0.003
0.001,0.068,0.761,0.152,0.017
0.001,0.356,0.069,0.436,0.137
0.001,0.008,0.878,0.002,0.111
0.002,0.179,0.098,0.698,0.023
0.000,0.876,0.027,0.090,0.007
0.000,0.002,0.996,0.000,0.002
0.001,0.256,0.677,0.060,0.006
0.000,0.016,0.973,0.011,0.001
0.000,0.606,0.089,0.302,0.002
0.000,0.011,0.001,0.987,0.001
0.000,0.415,0.416,0.162,0.007
0.001,0.002,0.010,0.981,0.007
0.004,0.300,0.246,0.207,0.242
0.005,0.417,0.486,0.028,0.064
0.006,0.046,0.204,0.049,0.695
0.001,0.121,0.583,0.276,0.019
0.002,0.186,0.545,0.051,0.215
0.001,0.640,0.332,0.014,0.013
0.002,0.567,0.127,0.251,0.052
0.000,0.004,0.995,0.000,0.000
0.001,0.113,0.016,0.001,0.869
0.000,0.016,0.118,0.013,0.853
0.003,0.808,0.118,0.043,0.028
0.003,0.157,0.776,0.037,0.027
0.002,0.843,0.031,0.103,0.021
0.001,0.010,0.775,0.166,0.048
0.000,0.005,0.928,0.012,0.056
0.001,0.954,0.029,0.012,0.005
0.001,0.104,0.526,0.005,0.364
0.000,0.102,0.104,0.045,0.749
0.001,0.317,0.345,0.042,0.295
0.000,0.009,0.000,0.991,0.000
0.006,0.171,0.064,0.245,0.514
0.001,0.449,0.154,0.379,0.017
0.002,0.395,0.239,0.211,0.153
0.010,0.070,0.052,0.440,0.427
0.000,0.003,0.001,0.996,0.000
0.000,0.016,0.962,0.007,0.014
0.003,0.034,0.199,0.673,0.091
0.004,0.035,0.222,0.091,0.647
0.002,0.829,0.011,0.004,0.155
0.003,0.662,0.134,0.113,0.088
0.000,0.236,0.170,0.509,0.084
0.002,0.263,0.098,0.612,0.024
0.004,0.217,0.548,0.075,0.156
0.000,0.329,0.024,0.641,0.005
0.001,0.225,0.046,0.369,0.360
0.001,0.003,0.965,0.001,0.030
0.003,0.002,0.269,0.620,0.105
0.000,0.902,0.092,0.004,0.003
0.001,0.018,0.350,0.012,0.620
0.008,0.646,0.159,0.078,0.109
0.000,0.158,0.065,0.058,0.719
0.000,0.127,0.123,0.005,0.745
0.001,0.425,0.221,0.331,0.023
0.000,0.763,0.125,0.107,0.005
0.000,0.001,0.999,0.000,0.000
0.000,0.275,0.537,0.091,0.097
0.000,0.168,0.022,0.807,0.003
0.000,0.002,0.998,0.000,0.000
0.000,0.000,1.000,0.000,0.000
0.000,0.046,0.949,0.000,0.005
0.000,0.568,0.359,0.041,0.032
0.000,0.022,0.073,0.129,0.776
0.001,0.089,0.324,0.032,0.554
0.000,0.107,0.011,0.871,0.011
0.000,0.786,0.197,0.012,0.004
0.002,0.272,0.018,0.446,0.262
0.000,0.564,0.123,0.040,0.272
0.002,0.680,0.100,0.174,0.044
0.007,0.075,0.128,0.336,0.454
0.001,0.456,0.207,0.186,0.150
0.001,0.070,0.234,0.684,0.012
0.003,0.343,0.535,0.040,0.079
0.000,0.000,0.000,0.999,0.001
0.004,0.118,0.178,0.430,0.270
0.000,0.940,0.005,0.018,0.036
0.000,0.036,0.003,0.960,0.001
0.000,0.005,0.114,0.001,0.880
0.005,0.384,0.239,0.226,0.146
0.001,0.429,0.132,0.005,0.433
0.004,0.015,0.014,0.441,0.527
0.001,0.017,0.137,0.687,0.157
0.004,0.346,0.302,0.201,0.146
0.003,0.255,0.635,0.095,0.011
0.000,0.874,0.003,0.001,0.122
0.007,0.298,0.397,0.108,0.191
0.000,0.006,0.993,0.001,0.000
0.009,0.162,0.448,0.032,0.350
0.002,0.291,0.290,0.066,0.351
0.001,0.782,0.025,0.033,0.160
0.001,0.729,0.024,0.119,0.126
0.001,0.965,0.020,0.012,0.002
0.000,0.123,0.756,0.002,0.118
0.003,0.854,0.014,0.009,0.120
0.001,0.846,0.117,0.004,0.033
0.000,0.014,0.002,0.982,0.002
0.001,0.935,0.018,0.025,0.021
0.000,0.001,0.004,0.993,0.002
0.001,0.035,0.469,0.013,0.482
0.006,0.334,0.460,0.056,0.144
0.000,0.997,0.002,0.001,0.000
0.003,0.348,0.141,0.256,0.252
0.001,0.095,0.013,0.876,0.015
0.003,0.041,0.220,0.605,0.131
0.004,0.163,0.655,0.066,0.113
0.001,0.107,0.031,0.825,0.035
0.002,0.013,0.247,0.544,0.193
0.003,0.017,0.246,0.657,0.077
0.000,0.053,0.028,0.918,0.001
0.001,0.353,0.598,0.033,0.016
0.003,0.115,0.645,0.012,0.225
0.000,0.043,0.947,0.009,0.001
0.000,0.257,0.002,0.734,0.006
0.000,0.001,0.999,0.000,0.000
0.000,0.008,0.003,0.985,0.003
0.000,0.003,0.002,0.993,0.003
0.002,0.582,0.259,0.119,0.037
0.000,0.193,0.602,0.172,0.032
0.000,0.003,0.990,0.003,0.004
0.001,0.046,0.364,0.001,0.588
0.000,0.000,0.000,0.998,0.002
0.002,0.567,0.127,0.251,0.052
0.007,0.230,0.579,0.141,0.043
0.002,0.829,0.133,0.007,0.029
0.000,0.000,0.000,1.000,0.000
0.008,0.298,0.225,0.135,0.333
0.001,0.165,0.465,0.243,0.125
0.002,0.352,0.209,0.286,0.151
0.001,0.111,0.008,0.810,0.070
0.001,0.911,0.049,0.022,0.017
0.005,0.109,0.490,0.027,0.369
0.004,0.151,0.640,0.027,0.178
0.005,0.327,0.207,0.241,0.220
0.001,0.177,0.035,0.710,0.077
0.002,0.048,0.074,0.817,0.059
0.004,0.367,0.268,0.212,0.148
0.000,0.001,0.006,0.009,0.983
0.004,0.086,0.155,0.629,0.126
0.004,0.037,0.253,0.589,0.116
0.000,0.999,0.001,0.000,0.000
0.002,0.373,0.472,0.084,0.069
0.000,0.842,0.031,0.117,0.009
0.002,0.047,0.580,0.013,0.359
0.000,0.000,0.000,0.999,0.000
0.001,0.024,0.033,0.883,0.059
0.000,0.001,0.999,0.000,0.000
0.001,0.062,0.010,0.907,0.020
0.000,0.016,0.001,0.976,0.006
0.007,0.225,0.311,0.288,0.169
0.000,0.003,0.996,0.000,0.000
0.000,0.766,0.075,0.006,0.152
0.000,0.062,0.920,0.007,0.011
0.000,0.031,0.046,0.027,0.895
0.000,0.011,0.986,0.002,0.001
0.000,0.211,0.666,0.015,0.107
0.001,0.935,0.008,0.015,0.042
0.002,0.466,0.397,0.011,0.124
0.001,0.072,0.860,0.007,0.060
0.001,0.651,0.300,0.020,0.029
0.002,0.034,0.848,0.056,0.061
0.001,0.921,0.027,0.037,0.014
0.001,0.408,0.290,0.021,0.281
0.001,0.007,0.897,0.094,0.001
0.001,0.334,0.525,0.057,0.083
0.000,0.009,0.978,0.000,0.013
0.000,0.969,0.008,0.007,0.015
0.001,0.736,0.030,0.188,0.045
0.003,0.622,0.083,0.227,0.065
0.001,0.433,0.065,0.368,0.133
0.000,0.877,0.024,0.094,0.005
0.002,0.007,0.286,0.284,0.421
0.002,0.695,0.235,0.049,0.019
0.001,0.045,0.500,0.406,0.048
0.001,0.510,0.374,0.004,0.111
0.003,0.226,0.246,0.021,0.504
0.002,0.575,0.003,0.001,0.419
0.001,0.235,0.019,0.731,0.015
0.003,0.321,0.522,0.026,0.129
0.001,0.284,0.102,0.602,0.011
0.000,0.195,0.730,0.056,0.019
0.002,0.203,0.423,0.040,0.331
0.002,0.546,0.295,0.124,0.033
0.000,0.005,0.989,0.003,0.003
0.003,0.560,0.127,0.265,0.045
0.001,0.564,0.223,0.090,0.122
0.002,0.227,0.512,0.075,0.185
0.001,0.024,0.104,0.088,0.783
0.000,0.440,0.458,0.093,0.008
0.004,0.319,0.188,0.348,0.142
0.001,0.381,0.354,0.180,0.084
0.000,0.070,0.232,0.102,0.595
0.002,0.425,0.380,0.171,0.022
0.000,0.955,0.002,0.002,0.041
0.002,0.201,0.387,0.131,0.278
0.004,0.112,0.645,0.065,0.174
0.000,0.060,0.016,0.919,0.004
0.002,0.591,0.125,0.240,0.042
0.001,0.335,0.134,0.511,0.019
0.002,0.400,0.026,0.286,0.286
0.000,0.000,1.000,0.000,0.000
0.000,0.070,0.012,0.911,0.006
0.001,0.015,0.306,0.008,0.670
0.005,0.305,0.342,0.284,0.063
0.005,0.210,0.527,0.203,0.055
0.001,0.006,0.908,0.083,0.003
0.000,0.866,0.000,0.133,0.001
0.001,0.430,0.427,0.062,0.080
0.002,0.292,0.362,0.100,0.244
0.002,0.210,0.687,0.024,0.078
